x,u
0,5.78386e-17
0.05,0.00133274
0.1,0.00263267
0.15,0.00386777
0.2,0.00500764
0.25,0.0060242
0.3,0.00689242
0.35,0.00759093
0.4,0.00810253
0.45,0.00841461
0.5,0.0085195
0.55,0.00841461
0.6,0.00810253
0.65,0.00759093
0.7,0.00689242
0.75,0.0060242
0.8,0.00500764
0.85,0.00386777
0.9,0.00263267
0.95,0.00133274
1,0
