x,u
0,2.73392e-17
0.05,0.00148077
0.1,0.00277063
0.15,0.00362619
0.2,0.00393601
0.25,0.00442993
0.3,0.00782218
0.35,0.0176494
0.4,0.0212907
0.45,-0.0921518
0.5,0.165242
0.55,-0.0921518
0.6,0.0212907
0.65,0.0176494
0.7,0.00782218
0.75,0.00442993
0.8,0.00393601
0.85,0.00362619
0.9,0.00277063
0.95,0.00148077
1,0
