x,u
0,2.11969e-17
0.05,0.00937382
0.1,0.0186024
0.15,0.0274756
0.2,0.0356857
0.25,0.0428641
0.3,0.0487206
0.35,0.0532897
0.4,0.0571717
0.45,0.0613455
0.5,0.0653895
0.55,0.0613455
0.6,0.0571717
0.65,0.0532897
0.7,0.0487206
0.75,0.0428641
0.8,0.0356857
0.85,0.0274756
0.9,0.0186024
0.95,0.00937382
1,0
