x,u
0,0
0.05,0.00730964
0.1,0.0153286
0.15,0.0245894
0.2,0.0352904
0.25,0.0471821
0.3,0.0595412
0.35,0.0712348
0.4,0.0809364
0.45,0.087364
0.5,0.0896232
0.55,0.087364
0.6,0.0809364
0.65,0.0712348
0.7,0.0595412
0.75,0.0471821
0.8,0.0352904
0.85,0.0245894
0.9,0.0153286
0.95,0.00730964
1,0
