x,u
0,3.33067e-17
0.05,0.00666058
0.1,0.0135592
0.15,0.0209147
0.2,0.0289021
0.25,0.0376133
0.3,0.0469961
0.35,0.0567563
0.4,0.0662056
0.45,0.0740256
0.5,0.0779101
0.55,0.0740256
0.6,0.0662056
0.65,0.0567563
0.7,0.0469961
0.75,0.0376133
0.8,0.0289021
0.85,0.0209147
0.9,0.0135592
0.95,0.00666058
1,0
