x,u
0,-4.4749e-18
0.05,0.00627706
0.1,0.0134485
0.15,0.0223899
0.2,0.0338779
0.25,0.0483643
0.3,0.0654676
0.35,0.0829512
0.4,0.0948027
0.45,0.0877797
0.5,0.0354017
0.55,0.0877797
0.6,0.0948027
0.65,0.0829512
0.7,0.0654676
0.75,0.0483643
0.8,0.0338779
0.85,0.0223899
0.9,0.0134485
0.95,0.00627706
1,0
