x,u
0,-1.9984e-17
0.05,0.0111968
0.1,0.0227378
0.15,0.0346567
0.2,0.0462292
0.25,0.055206
0.3,0.0564505
0.35,0.0395246
0.4,-0.0155355
0.45,-0.145529
0.5,0.583394
0.55,-0.145529
0.6,-0.0155355
0.65,0.0395246
0.7,0.0564505
0.75,0.055206
0.8,0.0462292
0.85,0.0346567
0.9,0.0227378
0.95,0.0111968
1,0
