x,u
0,0
0.05,0.00659918
0.1,0.0139151
0.15,0.0225586
0.2,0.032906
0.25,0.044945
0.3,0.0581231
0.35,0.0712723
0.4,0.0827086
0.45,0.0905751
0.5,0.093388
0.55,0.0905751
0.6,0.0827086
0.65,0.0712723
0.7,0.0581231
0.75,0.044945
0.8,0.032906
0.85,0.0225586
0.9,0.0139151
0.95,0.00659918
1,0
