x,u
0,0
0.05,0.00901871
0.1,0.0179214
0.15,0.0265658
0.2,0.0347738
0.25,0.0423749
0.3,0.0491481
0.35,0.0542905
0.4,0.0595776
0.45,0.0602349
0.5,0.0636514
0.55,0.0602349
0.6,0.0595776
0.65,0.0542905
0.7,0.0491481
0.75,0.0423749
0.8,0.0347738
0.85,0.0265658
0.9,0.0179214
0.95,0.00901871
1,0
