x,u
0,0
0.05,0.000918129
0.1,0.00248996
0.15,0.00575847
0.2,0.01267
0.25,0.0266986
0.3,0.0528823
0.35,0.0938706
0.4,0.12904
0.45,0.03226
0.5,0.284458
0.55,0.03226
0.6,0.12904
0.65,0.0938706
0.7,0.0528823
0.75,0.0266986
0.8,0.01267
0.85,0.00575847
0.9,0.00248996
0.95,0.000918129
1,0
