x,y
0.587785,1.60684
0.588801,1.60656
0.589817,1.60629
0.590831,1.60601
0.591844,1.60573
0.592856,1.60545
0.593868,1.60517
0.594878,1.60488
0.595887,1.6046
0.596896,1.60431
0.597903,1.60401
0.59891,1.60372
0.599915,1.60342
0.60092,1.60312
0.601923,1.60282
0.602926,1.60252
0.603927,1.60221
0.604928,1.6019
0.605927,1.60159
0.606926,1.60128
0.607923,1.60096
0.60892,1.60064
0.609916,1.60032
0.61091,1.6
0.611904,1.59968
0.612897,1.59935
0.613888,1.59902
0.614879,1.59869
0.615869,1.59836
0.616857,1.59802
0.617845,1.59769
0.618831,1.59735
0.619817,1.597
0.620802,1.59666
0.621785,1.59631
0.622768,1.59596
0.62375,1.59561
0.62473,1.59526
0.62571,1.5949
0.626689,1.59454
0.627666,1.59418
0.628643,1.59382
0.629618,1.59346
0.630593,1.59309
0.631566,1.59272
0.632539,1.59235
0.63351,1.59198
0.634481,1.5916
0.63545,1.59122
0.636419,1.59084
0.637386,1.59046
0.638353,1.59008
0.639318,1.58969
0.640282,1.5893
0.641246,1.58891
0.642208,1.58851
0.643169,1.58812
0.644129,1.58772
0.645089,1.58732
0.646047,1.58692
0.647004,1.58651
0.64796,1.58611
0.648915,1.5857
0.649869,1.58529
0.650822,1.58487
0.651774,1.58446
0.652725,1.58404
0.653675,1.58362
0.654623,1.5832
0.655571,1.58277
0.656518,1.58235
0.657464,1.58192
0.658408,1.58149
0.659352,1.58105
0.660294,1.58062
0.661236,1.58018
0.662176,1.57974
0.663116,1.5793
0.664054,1.57886
0.664991,1.57841
0.665927,1.57796
0.666862,1.57751
0.667796,1.57706
0.66873,1.5766
0.669661,1.57615
0.670592,1.57569
0.671522,1.57522
0.672451,1.57476
0.673379,1.57429
0.674305,1.57383
0.675231,1.57336
0.676155,1.57288
0.677079,1.57241
0.678001,1.57193
0.678922,1.57145
0.679842,1.57097
0.680761,1.57049
0.68168,1.57
0.682596,1.56952
0.683512,1.56903
0.684427,1.56854
0.685341,1.56804
0.686253,1.56755
0.687165,1.56705
0.688075,1.56655
0.688985,1.56604
0.689893,1.56554
0.6908,1.56503
0.691706,1.56452
0.692611,1.56401
0.693515,1.5635
0.694418,1.56298
0.69532,1.56247
0.69622,1.56195
0.69712,1.56142
0.698018,1.5609
0.698916,1.56037
0.699812,1.55985
0.700707,1.55931
0.701601,1.55878
0.702494,1.55825
0.703386,1.55771
0.704276,1.55717
0.705166,1.55663
0.706055,1.55609
0.706942,1.55554
0.707828,1.55499
0.708713,1.55444
0.709597,1.55389
0.71048,1.55334
0.711362,1.55278
0.712243,1.55223
0.713122,1.55167
0.714001,1.5511
0.714878,1.55054
0.715754,1.54997
0.716629,1.5494
0.717503,1.54883
0.718376,1.54826
0.719248,1.54768
0.720118,1.54711
0.720988,1.54653
