x,y
-0.999,0.0385475
-0.998,0.0386335
-0.997,0.0387195
-0.996,0.0388054
-0.995,0.0388914
-0.994,0.0389774
-0.993,0.0390633
-0.992,0.0391493
-0.991,0.0392353
-0.99,0.0393213
-0.989,0.0394072
-0.988,0.0394932
-0.987,0.0395792
-0.986,0.0396652
-0.985,0.0397511
-0.984,0.0398371
-0.983,0.0399231
-0.982,0.040009
-0.981,0.040095
-0.98,0.040181
-0.979,0.040267
-0.978,0.0403529
-0.977,0.0404389
-0.976,0.0405249
-0.975,0.0406109
-0.974,0.0406968
-0.973,0.0407828
-0.972,0.0408688
-0.971,0.0409548
-0.97,0.0410407
-0.969,0.0411267
-0.968,0.0412127
-0.967,0.0412986
-0.966,0.0413846
-0.965,0.0414706
-0.964,0.0415566
-0.963,0.0416425
-0.962,0.0417285
-0.961,0.0418145
-0.96,0.0419005
-0.959,0.0419864
-0.958,0.0420724
-0.957,0.0421584
-0.956,0.0422443
-0.955,0.0423303
-0.954,0.0424163
-0.953,0.0425023
-0.952,0.0425882
-0.951,0.0426742
-0.95,0.0427602
-0.949,0.0428462
-0.948,0.0429321
-0.947,0.0430181
-0.946,0.0431041
-0.945,0.04319
-0.944,0.043276
-0.943,0.043362
-0.942,0.043448
-0.941,0.0435339
-0.94,0.0436199
-0.939,0.0437059
-0.938,0.0437919
-0.937,0.0438778
-0.936,0.0439638
-0.935,0.0440498
-0.934,0.0441357
-0.933,0.0442217
-0.932,0.0443077
-0.931,0.0443937
-0.93,0.0444796
-0.929,0.0445656
-0.928,0.0446516
-0.927,0.0447376
-0.926,0.0448235
-0.925,0.0449095
-0.924,0.0449955
-0.923,0.0450814
-0.922,0.0451674
-0.921,0.0452534
-0.92,0.0453394
-0.919,0.0454253
-0.918,0.0455113
-0.917,0.0455973
-0.916,0.0456833
-0.915,0.0457692
-0.914,0.0458552
-0.913,0.0459412
-0.912,0.0460271
-0.911,0.0461131
-0.91,0.0461991
-0.909,0.0462851
-0.908,0.046371
-0.907,0.046457
-0.906,0.046543
-0.905,0.046629
-0.904,0.0467149
-0.903,0.0468009
-0.902,0.0468869
-0.901,0.0469729
-0.9,0.0470588
-0.899,0.0471765
-0.898,0.0472941
-0.897,0.0474118
-0.896,0.0475294
-0.895,0.0476471
-0.894,0.0477647
-0.893,0.0478824
-0.892,0.048
-0.891,0.0481176
-0.89,0.0482353
-0.889,0.0483529
-0.888,0.0484706
-0.887,0.0485882
-0.886,0.0487059
-0.885,0.0488235
-0.884,0.0489412
-0.883,0.0490588
-0.882,0.0491765
-0.881,0.0492941
-0.88,0.0494118
-0.879,0.0495294
-0.878,0.0496471
-0.877,0.0497647
-0.876,0.0498824
-0.875,0.05
-0.874,0.0501176
-0.873,0.0502353
-0.872,0.0503529
-0.871,0.0504706
-0.87,0.0505882
-0.869,0.0507059
-0.868,0.0508235
-0.867,0.0509412
-0.866,0.0510588
-0.865,0.0511765
-0.864,0.0512941
-0.863,0.0514118
-0.862,0.0515294
-0.861,0.0516471
-0.86,0.0517647
-0.859,0.0518824
-0.858,0.052
-0.857,0.0521176
-0.856,0.0522353
-0.855,0.0523529
-0.854,0.0524706
-0.853,0.0525882
-0.852,0.0527059
-0.851,0.0528235
-0.85,0.0529412
-0.849,0.0530588
-0.848,0.0531765
-0.847,0.0532941
-0.846,0.0534118
-0.845,0.0535294
-0.844,0.0536471
-0.843,0.0537647
-0.842,0.0538824
-0.841,0.054
-0.84,0.0541176
-0.839,0.0542353
-0.838,0.0543529
-0.837,0.0544706
-0.836,0.0545882
-0.835,0.0547059
-0.834,0.0548235
-0.833,0.0549412
-0.832,0.0550588
-0.831,0.0551765
-0.83,0.0552941
-0.829,0.0554118
-0.828,0.0555294
-0.827,0.0556471
-0.826,0.0557647
-0.825,0.0558824
-0.824,0.056
-0.823,0.0561176
-0.822,0.0562353
-0.821,0.0563529
-0.82,0.0564706
-0.819,0.0565882
-0.818,0.0567059
-0.817,0.0568235
-0.816,0.0569412
-0.815,0.0570588
-0.814,0.0571765
-0.813,0.0572941
-0.812,0.0574118
-0.811,0.0575294
-0.81,0.0576471
-0.809,0.0577647
-0.808,0.0578824
-0.807,0.058
-0.806,0.0581176
-0.805,0.0582353
-0.804,0.0583529
-0.803,0.0584706
-0.802,0.0585882
-0.801,0.0587059
-0.8,0.0588235
-0.799,0.05899
-0.798,0.0591565
-0.797,0.059323
-0.796,0.0594895
-0.795,0.0596559
-0.794,0.0598224
-0.793,0.0599889
-0.792,0.0601554
-0.791,0.0603219
-0.79,0.0604883
-0.789,0.0606548
-0.788,0.0608213
-0.787,0.0609878
-0.786,0.0611543
-0.785,0.0613208
-0.784,0.0614872
-0.783,0.0616537
-0.782,0.0618202
-0.781,0.0619867
-0.78,0.0621532
-0.779,0.0623196
-0.778,0.0624861
-0.777,0.0626526
-0.776,0.0628191
-0.775,0.0629856
-0.774,0.0631521
-0.773,0.0633185
-0.772,0.063485
-0.771,0.0636515
-0.77,0.063818
-0.769,0.0639845
-0.768,0.0641509
-0.767,0.0643174
-0.766,0.0644839
-0.765,0.0646504
-0.764,0.0648169
-0.763,0.0649834
-0.762,0.0651498
-0.761,0.0653163
-0.76,0.0654828
-0.759,0.0656493
-0.758,0.0658158
-0.757,0.0659822
-0.756,0.0661487
-0.755,0.0663152
-0.754,0.0664817
-0.753,0.0666482
-0.752,0.0668147
-0.751,0.0669811
-0.75,0.0671476
-0.749,0.0673141
-0.748,0.0674806
-0.747,0.0676471
-0.746,0.0678135
-0.745,0.06798
-0.744,0.0681465
