x,y
1.73205e-08,1.15479
9.70982e-06,1.15486
3.83486e-05,1.15508
8.52755e-05,1.15544
0.000149832,1.15593
0.000231361,1.15655
0.000329204,1.15729
0.000442702,1.15815
0.000571198,1.15913
0.000714034,1.1602
0.000870551,1.16138
0.00104009,1.16265
0.001222,1.16402
0.00141561,1.16546
0.00162027,1.16699
0.00183532,1.16858
0.00206011,1.17025
0.00229397,1.17197
0.00253624,1.17376
0.00278628,1.17559
0.00304341,1.17747
0.00330699,1.17939
0.00357635,1.18134
0.00385084,1.18332
0.0041298,1.18532
0.00441256,1.18734
0.00469848,1.18938
0.00498689,1.19141
0.00527713,1.19345
0.00556856,1.19549
0.0058605,1.19751
0.0061523,1.19952
0.00644331,1.20151
0.00673286,1.20347
0.0070203,1.2054
0.00730497,1.20729
0.00758621,1.20914
0.00786336,1.21094
0.00813576,1.21268
0.00840276,1.21436
0.0086637,1.21598
0.00891792,1.21753
0.00933306,1.22025
0.00977874,1.22317
0.0102171,1.22602
0.0106482,1.22879
0.0110721,1.23149
0.0114889,1.23411
0.0118988,1.23667
0.0123017,1.23915
0.0126979,1.24156
0.0130873,1.2439
0.01347,1.24617
0.0138463,1.24837
0.014216,1.25051
0.0145794,1.25258
0.0149364,1.25458
0.0152873,1.25652
0.015632,1.25839
0.0159707,1.26021
0.0163035,1.26196
0.0166304,1.26365
0.0169516,1.26528
0.017267,1.26685
0.0175769,1.26836
0.0178813,1.26981
0.0181802,1.27121
0.0184738,1.27255
0.0187622,1.27384
0.0190454,1.27507
0.0193235,1.27625
0.0195967,1.27738
0.0198649,1.27846
0.0201284,1.27948
0.0203871,1.28046
0.0206412,1.28139
0.0208908,1.28227
0.0211359,1.2831
0.0213766,1.28389
0.021613,1.28463
0.0218453,1.28533
0.0220734,1.28599
0.0222975,1.2866
0.0225177,1.28717
0.022734,1.2877
0.0229466,1.28819
0.0231555,1.28864
0.0233608,1.28905
0.0235626,1.28943
0.023761,1.28977
0.0239561,1.29008
0.0241479,1.29035
0.0243366,1.29058
0.0245222,1.29079
0.0247049,1.29096
0.0248846,1.2911
0.0250616,1.29121
0.0252359,1.29129
0.0254075,1.29135
0.0255766,1.29138
0.0257432,1.29138
0.0259075,1.29135
0.0260695,1.2913
0.0262293,1.29123
0.026387,1.29113
0.0265427,1.29101
0.0266965,1.29087
0.0268484,1.29071
0.0269986,1.29053
0.0271471,1.29033
0.0272941,1.29011
0.0274395,1.28988
0.0275836,1.28963
0.0277263,1.28937
0.0278678,1.28909
0.0280082,1.2888
0.0281475,1.2885
0.0282858,1.28818
0.0284233,1.28786
0.02856,1.28752
0.028696,1.28718
0.0288313,1.28683
0.0289661,1.28647
0.0291005,1.2861
0.0292346,1.28573
0.0293683,1.28536
0.0295019,1.28498
0.0296354,1.2846
0.0297689,1.28422
0.0299025,1.28384
0.0300362,1.28345
0.0301702,1.28307
0.0303045,1.28269
0.0304393,1.28232
0.0305746,1.28194
0.0307105,1.28157
0.0308471,1.28121
0.0309844,1.28085
0.0311227,1.2805
0.0312619,1.28016
0.0314021,1.27983
0.0315435,1.2795
0.0316861,1.27919
0.0318299,1.27889
0.0319752,1.2786
0.032122,1.27833
0.0322703,1.27807
0.0324203,1.27782
0.032572,1.27759
0.0327256,1.27738
0.032881,1.27718
0.0330385,1.27701
0.0331981,1.27685
0.0333598,1.27671
0.0335238,1.2766
0.0336392,1.27598
0.0337493,1.2753
0.0338617,1.27465
0.0339764,1.27401
0.0340934,1.2734
0.0342126,1.27281
0.0343342,1.27224
0.0344579,1.27169
0.0345839,1.27117
0.0347121,1.27066
0.0348424,1.27017
0.034975,1.26971
0.0351096,1.26926
0.0352464,1.26884
0.0353853,1.26843
0.0355263,1.26805
0.0356693,1.26768
0.0358144,1.26733
0.0359616,1.26701
0.0361107,1.2667
0.0362619,1.26641
0.036415,1.26613
0.0365701,1.26588
0.0367271,1.26565
0.036886,1.26543
0.0370469,1.26523
0.0372096,1.26505
0.0373742,1.26489
0.0375406,1.26474
0.0377089,1.26461
0.037879,1.2645
0.0380508,1.2644
0.0382245,1.26433
0.0383999,1.26426
0.038577,1.26422
0.0387558,1.26419
0.0389364,1.26417
0.0391186,1.26418
0.0393025,1.26419
0.039488,1.26423
0.0396752,1.26427
0.0398639,1.26434
0.0400543,1.26442
0.0402462,1.26451
0.0404396,1.26462
0.0406346,1.26474
0.0408311,1.26487
0.0410291,1.26502
0.0412286,1.26518
0.0414295,1.26536
