x,y
-0.999,0.0384629
-0.998,0.038467
-0.997,0.0384739
-0.996,0.0384834
-0.995,0.0384955
-0.994,0.0385103
-0.993,0.0385276
-0.992,0.0385475
-0.991,0.0385699
-0.99,0.0385948
-0.989,0.0386221
-0.988,0.0386519
-0.987,0.038684
-0.986,0.0387185
-0.985,0.0387554
-0.984,0.0387945
-0.983,0.0388359
-0.982,0.0388796
-0.981,0.0389254
-0.98,0.0389734
-0.979,0.0390236
-0.978,0.0390758
-0.977,0.0391302
-0.976,0.0391866
-0.975,0.039245
-0.974,0.0393053
-0.973,0.0393677
-0.972,0.0394319
-0.971,0.0394981
-0.97,0.039566
-0.969,0.0396359
-0.968,0.0397075
-0.967,0.0397808
-0.966,0.0398559
-0.965,0.0399327
-0.964,0.0400112
-0.963,0.0400913
-0.962,0.040173
-0.961,0.0402563
-0.96,0.0403411
-0.959,0.0404274
-0.958,0.0405152
-0.957,0.0406045
-0.956,0.0406952
-0.955,0.0407872
-0.954,0.0408806
-0.953,0.0409753
-0.952,0.0410713
-0.951,0.0411686
-0.95,0.0412671
-0.949,0.0413668
-0.948,0.0414676
-0.947,0.0415696
-0.946,0.0416727
-0.945,0.0417769
-0.944,0.0418821
-0.943,0.0419883
-0.942,0.0420954
-0.941,0.0422035
-0.94,0.0423126
-0.939,0.0424225
-0.938,0.0425332
-0.937,0.0426448
-0.936,0.0427571
-0.935,0.0428702
-0.934,0.0429841
-0.933,0.0430986
-0.932,0.0432137
-0.931,0.0433296
-0.93,0.043446
-0.929,0.0435629
-0.928,0.0436804
-0.927,0.0437984
-0.926,0.0439169
-0.925,0.0440358
-0.924,0.0441551
-0.923,0.0442748
-0.922,0.0443948
-0.921,0.0445152
-0.92,0.0446358
-0.919,0.0447567
-0.918,0.0448778
-0.917,0.044999
-0.916,0.0451205
-0.915,0.045242
-0.914,0.0453637
-0.913,0.0454854
-0.912,0.0456071
-0.911,0.0457289
-0.91,0.0458506
-0.909,0.0459722
-0.908,0.0460938
-0.907,0.0462152
-0.906,0.0463364
-0.905,0.0464575
-0.904,0.0465783
-0.903,0.0466989
-0.902,0.0468192
-0.901,0.0469392
-0.9,0.0470588
-0.899,0.0471781
-0.898,0.047297
-0.897,0.0474155
-0.896,0.0475337
-0.895,0.0476515
-0.894,0.047769
-0.893,0.0478862
-0.892,0.0480031
-0.891,0.0481197
-0.89,0.048236
-0.889,0.048352
-0.888,0.0484678
-0.887,0.0485833
-0.886,0.0486985
-0.885,0.0488135
-0.884,0.0489283
-0.883,0.0490429
-0.882,0.0491573
-0.881,0.0492714
-0.88,0.0493854
-0.879,0.0494992
-0.878,0.0496129
-0.877,0.0497264
-0.876,0.0498398
-0.875,0.049953
-0.874,0.0500661
-0.873,0.0501791
-0.872,0.050292
-0.871,0.0504048
-0.87,0.0505175
-0.869,0.0506301
-0.868,0.0507427
-0.867,0.0508553
-0.866,0.0509678
-0.865,0.0510802
-0.864,0.0511927
-0.863,0.0513051
-0.862,0.0514176
-0.861,0.05153
-0.86,0.0516425
-0.859,0.051755
-0.858,0.0518676
-0.857,0.0519802
-0.856,0.0520928
-0.855,0.0522056
-0.854,0.0523184
-0.853,0.0524314
-0.852,0.0525444
-0.851,0.0526575
-0.85,0.0527708
-0.849,0.0528842
-0.848,0.0529978
-0.847,0.0531115
-0.846,0.0532254
-0.845,0.0533394
-0.844,0.0534537
-0.843,0.0535681
-0.842,0.0536828
-0.841,0.0537976
-0.84,0.0539127
-0.839,0.0540281
-0.838,0.0541437
-0.837,0.0542595
-0.836,0.0543757
-0.835,0.0544921
-0.834,0.0546088
-0.833,0.0547258
-0.832,0.0548431
-0.831,0.0549607
-0.83,0.0550787
-0.829,0.055197
-0.828,0.0553156
-0.827,0.0554346
-0.826,0.055554
-0.825,0.0556738
-0.824,0.055794
-0.823,0.0559146
-0.822,0.0560356
-0.821,0.056157
-0.82,0.0562789
-0.819,0.0564012
-0.818,0.0565239
-0.817,0.0566472
-0.816,0.0567709
-0.815,0.0568951
-0.814,0.0570198
-0.813,0.057145
-0.812,0.0572707
-0.811,0.0573969
-0.81,0.0575237
-0.809,0.057651
-0.808,0.0577789
-0.807,0.0579074
-0.806,0.0580365
-0.805,0.0581661
-0.804,0.0582963
-0.803,0.0584272
-0.802,0.0585587
-0.801,0.0586908
-0.8,0.0588235
-0.799,0.0589569
-0.798,0.059091
-0.797,0.0592257
-0.796,0.0593611
-0.795,0.0594971
-0.794,0.0596338
-0.793,0.0597711
-0.792,0.0599091
-0.791,0.0600477
-0.79,0.060187
-0.789,0.060327
-0.788,0.0604676
-0.787,0.0606089
-0.786,0.0607508
-0.785,0.0608934
-0.784,0.0610366
-0.783,0.0611806
-0.782,0.0613251
-0.781,0.0614704
-0.78,0.0616163
-0.779,0.0617628
