x,y
1.73205e-08,1.15479
7.77896e-07,1.15479
3.05699e-06,1.15479
6.85064e-06,1.1548
1.21549e-05,1.15481
1.89658e-05,1.15483
2.72794e-05,1.15485
3.70918e-05,1.15487
4.83989e-05,1.15489
6.11968e-05,1.15492
7.54817e-05,1.15495
9.12495e-05,1.15499
0.000108496,1.15503
0.000127218,1.15507
0.000147411,1.15511
0.000169071,1.15516
0.000192194,1.15521
0.000216776,1.15526
0.000242813,1.15532
0.000270302,1.15538
0.000299238,1.15544
0.000329618,1.15551
0.000361437,1.15558
0.000394691,1.15565
0.000429377,1.15573
0.000465491,1.15581
0.000503028,1.15589
0.000541984,1.15597
0.000582357,1.15606
0.000624141,1.15615
0.000667333,1.15625
0.000711928,1.15634
0.000757924,1.15644
0.000805316,1.15655
0.000854099,1.15665
0.000904271,1.15676
0.000955826,1.15687
0.00100876,1.15699
0.00106307,1.15711
0.00111876,1.15723
0.00117581,1.15735
0.00123423,1.15748
0.001294,1.15761
0.00135514,1.15774
0.00141762,1.15788
0.00148146,1.15802
0.00154664,1.15816
0.00161315,1.15831
0.00168101,1.15845
0.0017502,1.1586
0.00182072,1.15876
0.00189256,1.15891
0.00196572,1.15907
0.0020402,1.15923
0.00211599,1.1594
0.00219309,1.15957
0.0022715,1.15974
0.00235121,1.15991
0.00243221,1.16008
0.00251451,1.16026
0.0025981,1.16044
0.00268297,1.16063
0.00276912,1.16081
0.00285655,1.161
0.00294525,1.1612
0.00303523,1.16139
0.00312647,1.16159
0.00321897,1.16179
0.00331272,1.16199
0.00340773,1.1622
0.00350399,1.16241
0.0036015,1.16262
0.00370025,1.16283
0.00380023,1.16305
0.00390145,1.16327
0.0040039,1.16349
0.00410758,1.16371
0.00421247,1.16394
0.00431859,1.16417
0.00442592,1.1644
0.00453446,1.16463
0.0046442,1.16487
0.00475515,1.16511
0.00486729,1.16535
0.00498063,1.1656
0.00509516,1.16584
0.00521088,1.16609
0.00532778,1.16635
0.00544586,1.1666
0.00556511,1.16686
0.00568553,1.16712
0.00580712,1.16738
0.00592987,1.16764
0.00605378,1.16791
0.00617884,1.16818
0.00630506,1.16845
0.00643242,1.16873
0.00656093,1.169
0.00669057,1.16928
0.00682135,1.16956
0.00695326,1.16985
0.00708629,1.17013
0.00722045,1.17042
0.00735573,1.17071
0.00749213,1.171
0.00762963,1.1713
0.00776824,1.1716
0.00790796,1.1719
0.00804877,1.1722
0.00819068,1.1725
0.00833369,1.17281
0.00847778,1.17312
0.00862295,1.17343
0.0087692,1.17374
0.00891653,1.17406
0.00906493,1.17438
0.00921439,1.1747
0.00936493,1.17502
0.00951652,1.17535
0.00966916,1.17567
0.00982286,1.176
0.00997761,1.17633
0.0101334,1.17667
0.0102902,1.177
0.0104481,1.17734
0.010607,1.17768
0.0107669,1.17802
0.0109279,1.17836
0.0110898,1.17871
0.0112528,1.17906
0.0114168,1.17941
0.0115818,1.17976
0.0117478,1.18012
0.0119149,1.18047
0.0120829,1.18083
0.0122519,1.18119
0.0124219,1.18155
0.0125928,1.18192
0.0127648,1.18228
0.0129377,1.18265
0.0131116,1.18302
0.0132865,1.1834
0.0134623,1.18377
0.0136391,1.18415
0.0138169,1.18452
0.0139956,1.1849
0.0141753,1.18529
0.0143559,1.18567
0.0145374,1.18606
0.0147199,1.18644
0.0149033,1.18683
0.0150877,1.18722
0.0152729,1.18762
0.0154591,1.18801
0.0156462,1.18841
0.0158342,1.18881
0.0160232,1.18921
0.016213,1.18961
0.0164038,1.19002
0.0165954,1.19042
0.0167879,1.19083
0.0169813,1.19124
0.0171756,1.19165
0.0173708,1.19207
0.0175669,1.19248
0.0177638,1.1929
0.0179617,1.19332
0.0181603,1.19374
0.0183599,1.19416
0.0185603,1.19458
0.0187615,1.19501
0.0189636,1.19543
0.0191666,1.19586
0.0193703,1.19629
0.019575,1.19672
0.0197804,1.19716
0.0199867,1.19759
0.0201938,1.19803
0.0204018,1.19847
0.0206105,1.19891
0.0208201,1.19935
0.0210305,1.19979
0.0212417,1.20024
0.0214537,1.20068
0.0216665,1.20113
0.0218801,1.20158
0.0220944,1.20203
0.0223096,1.20248
0.0225255,1.20294
0.0227423,1.20339
0.0229598,1.20385
0.023178,1.20431
0.0233971,1.20477
0.0236169,1.20523
0.0238375,1.20569
0.0240588,1.20615
0.0242808,1.20662
0.0245037,1.20709
0.0247272,1.20756
0.0249515,1.20803
0.0251765,1.2085
0.0254023,1.20897
0.0256288,1.20944
0.025856,1.20992
0.026084,1.21039
0.0263126,1.21087
0.026542,1.21135
0.0267721,1.21183
0.0270028,1.21231
0.0272343,1.2128
0.0274665,1.21328
0.0276993,1.21377
0.0279329,1.21426
0.0281671,1.21474
0.028402,1.21523
0.0286376,1.21572
0.0288739,1.21622
0.0291108,1.21671
0.0293484,1.2172
0.0295867,1.2177
0.0298256,1.2182
0.0300652,1.21869
0.0303054,1.21919
0.0305462,1.21969
0.0307877,1.2202
0.0310299,1.2207
