x,y
1.73205e-08,1.15479
0.000217519,1.15522
0.000435021,1.15564
0.000652523,1.15607
0.000870025,1.1565
0.00108753,1.15692
0.00130503,1.15735
0.00152253,1.15778
0.00174003,1.1582
0.00195754,1.15863
0.00217504,1.15906
0.00239254,1.15948
0.00261004,1.15991
0.00282754,1.16034
0.00304504,1.16076
0.00326255,1.16119
0.00348005,1.16162
0.00369755,1.16205
0.00391505,1.16247
0.00413255,1.1629
0.00435006,1.16333
0.00456756,1.16375
0.00478506,1.16418
0.00500256,1.16461
0.00522006,1.16503
0.00543757,1.16546
0.00565507,1.16589
0.00587257,1.16631
0.00609007,1.16674
0.00630757,1.16717
0.00652508,1.1676
0.00674258,1.16802
0.00696008,1.16845
0.00717758,1.16888
0.00739508,1.1693
0.00761259,1.16973
0.00783009,1.17016
0.00804759,1.17058
0.00826509,1.17101
0.00848259,1.17144
0.0087001,1.17186
0.0089176,1.17229
0.0091351,1.17272
0.0093526,1.17315
0.0095701,1.17357
0.00978761,1.174
0.0100051,1.17443
0.0102226,1.17485
0.0104401,1.17528
0.0106576,1.17571
0.0108751,1.17613
0.0110926,1.17656
0.0113101,1.17699
0.0115276,1.17741
0.0117451,1.17784
0.0119626,1.17827
0.0121801,1.17869
0.0123976,1.17912
0.0126151,1.17955
0.0128326,1.17998
0.0130501,1.1804
0.0132676,1.18083
0.0134851,1.18126
0.0137026,1.18168
0.0139201,1.18211
0.0141376,1.18254
0.0143551,1.18296
0.0145726,1.18339
0.0147902,1.18382
0.0150077,1.18424
0.0152252,1.18467
0.0154427,1.1851
0.0156602,1.18553
0.0158777,1.18595
0.0160952,1.18638
0.0163127,1.18681
0.0165302,1.18723
0.0167477,1.18766
0.0169652,1.18809
0.0171827,1.18851
0.0174002,1.18894
0.0176177,1.18937
0.0178352,1.18979
0.0180527,1.19022
0.0182702,1.19065
0.0184877,1.19107
0.0187052,1.1915
0.0189227,1.19193
0.0191402,1.19236
0.0193577,1.19278
0.0195752,1.19321
0.0197927,1.19364
0.0200102,1.19406
0.0202277,1.19449
0.0204452,1.19492
0.0206627,1.19534
0.0208802,1.19577
0.0210977,1.1962
0.0213152,1.19662
0.0215327,1.19705
0.0217502,1.19748
0.0219677,1.19791
0.0221852,1.19833
0.0224027,1.19876
0.0226202,1.19919
0.0228377,1.19961
0.0230552,1.20004
0.0232727,1.20047
0.0234902,1.20089
0.0237077,1.20132
0.0239252,1.20175
0.0241427,1.20217
0.0243602,1.2026
0.0245777,1.20303
0.0247952,1.20346
0.0250127,1.20388
0.0252302,1.20431
0.0254477,1.20474
0.0256652,1.20516
0.0258828,1.20559
0.0261003,1.20602
0.0263178,1.20644
0.0265353,1.20687
0.0267528,1.2073
0.0269703,1.20772
0.0271878,1.20815
0.0274053,1.20858
0.0276228,1.209
0.0278403,1.20943
0.0280578,1.20986
0.0282753,1.21029
0.0284928,1.21071
0.0287103,1.21114
0.0289278,1.21157
0.0291453,1.21199
0.0293628,1.21242
0.0295803,1.21285
0.0297978,1.21327
0.0300153,1.2137
0.0302328,1.21413
0.0304503,1.21455
0.0306678,1.21498
0.0308853,1.21541
0.0311028,1.21584
0.0313203,1.21626
0.0315378,1.21669
0.0317553,1.21712
0.0319728,1.21754
0.0321903,1.21797
0.0324078,1.2184
0.0326253,1.21882
0.0328428,1.21925
