x,y
1.73205e-08,1.15479
0.000217672,1.15632
0.000435327,1.15785
0.000652982,1.15938
0.000870637,1.16091
0.00108829,1.16244
0.00130595,1.16397
0.0015236,1.1655
0.00174126,1.16703
0.00195891,1.16856
0.00217657,1.17009
0.00239422,1.17162
0.00261188,1.17315
0.00282953,1.17468
0.00304719,1.17621
0.00326484,1.17774
0.0034825,1.17927
0.00370015,1.1808
0.00391781,1.18233
0.00413546,1.18386
0.00435312,1.18539
0.00457077,1.18692
0.00478843,1.18845
0.00500608,1.18998
0.00522374,1.19151
0.00544139,1.19304
0.00565905,1.19457
0.0058767,1.1961
0.00609436,1.19763
0.00631201,1.19916
0.00652967,1.20069
0.00674732,1.20222
0.00696498,1.20375
0.00718263,1.20528
0.00740029,1.20681
0.00761794,1.20834
0.0078356,1.20987
0.00805325,1.2114
0.00827091,1.21293
0.00848856,1.21446
0.00870622,1.21599
0.00892387,1.21752
0.00914151,1.21823
0.00935915,1.21875
0.00957679,1.21927
0.00979442,1.21979
0.0100121,1.22031
0.0102297,1.22083
0.0104473,1.22135
0.010665,1.22187
0.0108826,1.22239
0.0111003,1.22291
0.0113179,1.22343
0.0115355,1.22395
0.0117532,1.22447
0.0119708,1.22499
0.0121884,1.22551
0.0124061,1.22604
0.0126237,1.22656
0.0128414,1.22708
0.013059,1.2276
0.0132766,1.22812
0.0134943,1.22864
0.0137119,1.22916
0.0139295,1.22968
0.0141472,1.2302
0.0143648,1.23072
0.0145825,1.23124
0.0148001,1.23176
0.0150177,1.23228
0.0152354,1.2328
0.015453,1.23332
0.0156706,1.23384
0.0158883,1.23436
0.0161059,1.23488
0.0163236,1.2354
0.0165412,1.23592
0.0167588,1.23644
0.0169765,1.23696
0.0171941,1.23748
0.0174117,1.23801
0.0176294,1.23853
0.017847,1.23905
0.0180647,1.23957
0.0182823,1.24009
0.0184999,1.24061
0.0187176,1.24113
0.0189352,1.24165
0.0191528,1.24217
0.0193705,1.24269
0.0195881,1.24321
0.0198058,1.24373
0.0200234,1.24425
0.020241,1.24477
0.0204587,1.24529
0.0206763,1.24581
0.0208939,1.24633
0.0211116,1.24685
0.0213292,1.24737
0.0215469,1.24789
0.0217645,1.24841
0.0219821,1.24893
0.0221998,1.24946
0.0224174,1.24998
0.022635,1.2505
0.0228527,1.25102
0.0230703,1.25154
0.023288,1.25206
0.0235056,1.25258
0.0237232,1.2531
0.0239409,1.25362
0.0241585,1.25414
0.0243762,1.25466
0.0245938,1.25518
0.0248114,1.2557
0.0250291,1.25622
0.0252467,1.25674
0.0254643,1.25726
0.025682,1.25778
0.0258996,1.2583
0.0261173,1.25882
0.0263349,1.25934
0.0265525,1.25986
0.0267702,1.26038
0.0269878,1.26091
0.0272054,1.26143
0.0274231,1.26195
0.0276407,1.26247
0.0278584,1.26299
0.028076,1.26351
0.0282936,1.26403
0.0285113,1.26455
0.0287289,1.26507
0.0289465,1.26559
0.0291642,1.26611
0.0293818,1.26663
0.0295995,1.26715
0.0298171,1.26767
0.0300347,1.26819
0.0302524,1.26871
0.03047,1.26923
0.0306876,1.26975
0.0309053,1.27027
0.0311229,1.27079
0.0313406,1.27131
0.0315582,1.27183
0.0317758,1.27235
0.0319935,1.27288
0.0322111,1.2734
0.0324287,1.27392
0.0326464,1.27444
0.032864,1.27496
0.0330817,1.27548
0.0332993,1.276
0.0335169,1.27652
0.0337345,1.27687
0.0339521,1.27719
0.0341696,1.27751
0.0343872,1.27783
0.0346047,1.27815
0.0348223,1.27847
0.0350398,1.27879
0.0352574,1.27911
0.0354749,1.27943
0.0356925,1.27975
0.0359101,1.28007
0.0361276,1.28039
0.0363452,1.28071
0.0365627,1.28103
0.0367803,1.28135
0.0369978,1.28167
0.0372154,1.28199
0.037433,1.28231
0.0376505,1.28263
0.0378681,1.28295
0.0380856,1.28328
0.0383032,1.2836
0.0385207,1.28392
0.0387383,1.28424
0.0389558,1.28456
0.0391734,1.28488
0.039391,1.2852
0.0396085,1.28552
0.0398261,1.28584
0.0400436,1.28616
0.0402612,1.28648
0.0404787,1.2868
0.0406963,1.28712
0.0409138,1.28744
0.0411314,1.28776
0.041349,1.28808
0.0415665,1.2884
0.0417841,1.28872
0.0420016,1.28904
0.0422192,1.28936
0.0424367,1.28969
0.0426543,1.29001
0.0428719,1.29033
0.0430894,1.29065
0.043307,1.29097
0.0435245,1.29129
0.0437421,1.29161
0.0439596,1.29193
0.0441772,1.29225
0.0443947,1.29257
0.0446123,1.29289
0.0448299,1.29321
0.0450474,1.29353
0.045265,1.29385
0.0454825,1.29417
0.0457001,1.29449
0.0459176,1.29481
0.0461352,1.29513
0.0463527,1.29545
0.0465703,1.29578
0.0467879,1.2961
0.0470054,1.29642
0.047223,1.29674
0.0474405,1.29706
0.0476581,1.29738
0.0478756,1.2977
0.0480932,1.29802
0.0483108,1.29834
0.0485283,1.29866
0.0487459,1.29898
0.0489634,1.2993
0.049181,1.29962
0.0493985,1.29994
0.0496161,1.30026
0.0498336,1.30058
0.0500512,1.3009
0.0502688,1.30122
0.0504863,1.30154
0.0507039,1.30186
0.0509214,1.30219
0.051139,1.30251
0.0513565,1.30283
0.0515741,1.30315
0.0517916,1.30347
0.0520092,1.30379
0.0522268,1.30411
0.0524443,1.30443
0.0526619,1.30475
0.0528794,1.30507
0.053097,1.30539
0.0533145,1.30571
0.0535321,1.30603
0.0537497,1.30635
0.0539672,1.30667
0.0541848,1.30699
0.0544023,1.30731
0.0546199,1.30763
0.0548374,1.30795
0.055055,1.30827
0.0552725,1.3086
0.0554901,1.30892
0.0557077,1.30924
0.0559252,1.30956
0.0561428,1.30988
0.0563603,1.3102
0.0565779,1.31052
0.0567954,1.31084
0.057013,1.31116
0.0572305,1.31148
0.0574481,1.3118
0.0576657,1.31212
0.0578832,1.31244
0.0581008,1.31276
0.0583183,1.31308
0.0585359,1.3134
0.0587534,1.31372
0.058971,1.31404
0.0591885,1.31436
0.0594061,1.31468
0.0596237,1.31501
0.0598412,1.31533
0.0600588,1.31565
0.0602763,1.31597
0.0604939,1.31629
0.0607114,1.31661
0.060929,1.31693
0.0611466,1.31725
0.0613641,1.31757
0.0615817,1.31789
0.0617992,1.31821
0.0620168,1.31853
0.0622343,1.31885
0.0624519,1.31917
0.0626694,1.31949
0.062887,1.31981
0.0631046,1.32013
0.0633221,1.32045
0.0635397,1.32077
0.0637572,1.32109
0.0639748,1.32142
0.0641923,1.32174
0.0644099,1.32206
0.0646274,1.32238
0.064845,1.3227
0.0650626,1.32302
0.0652801,1.32334
0.0654977,1.32366
0.0657152,1.32398
0.0659328,1.3243
0.0661503,1.32462
0.0663679,1.32494
0.0665855,1.32526
0.066803,1.32558
0.0670206,1.3259
0.0672381,1.32622
0.0674557,1.32654
0.0676732,1.32686
0.0678908,1.32718
0.0681083,1.3275
0.0683259,1.32783
0.0685435,1.32815
0.068761,1.32847
0.0689786,1.32879
0.0691961,1.32911
0.0694136,1.32941
0.069631,1.32964
0.0698483,1.32988
0.0700657,1.33011
0.070283,1.33034
0.0705004,1.33058
0.0707177,1.33081
0.0709351,1.33105
0.0711524,1.33128
0.0713698,1.33152
0.0715871,1.33175
0.0718045,1.33198
0.0720218,1.33222
0.0722392,1.33245
0.0724565,1.33269
0.0726739,1.33292
0.0728912,1.33316
0.0731086,1.33339
0.0733259,1.33362
0.0735433,1.33386
0.0737606,1.33409
0.073978,1.33433
0.0741953,1.33456
0.0744127,1.33479
0.07463,1.33503
0.0748474,1.33526
0.0750647,1.3355
0.0752821,1.33573
0.0754994,1.33597
0.0757168,1.3362
0.0759341,1.33643
0.0761515,1.33667
0.0763688,1.3369
0.0765862,1.33714
0.0768035,1.33737
0.0770209,1.3376
0.0772382,1.33784
0.0774555,1.33807
0.0776729,1.33831
0.0778902,1.33854
0.0781076,1.33878
0.0783249,1.33901
0.0785423,1.33924
0.0787596,1.33948
0.078977,1.33971
0.0791943,1.33995
0.0794117,1.34018
0.079629,1.34042
0.0798464,1.34065
0.0800637,1.34088
0.0802811,1.34112
0.0804984,1.34135
0.0807158,1.34159
0.0809331,1.34182
0.0811505,1.34205
0.0813678,1.34229
0.0815852,1.34252
0.0818025,1.34276
0.0820199,1.34299
0.0822372,1.34323
0.0824546,1.34346
0.0826719,1.34369
0.0828893,1.34393
0.0831066,1.34416
0.083324,1.3444
0.0835413,1.34463
0.0837587,1.34487
0.083976,1.3451
0.0841934,1.34533
0.0844107,1.34557
0.0846281,1.3458
0.0848454,1.34604
0.0850628,1.34627
0.0852801,1.3465
0.0854975,1.34674
0.0857148,1.34697
0.0859322,1.34721
0.0861495,1.34744
0.0863669,1.34768
0.0865842,1.34791
0.0868016,1.34814
0.0870189,1.34838
0.0872363,1.34861
0.0874536,1.34885
0.087671,1.34908
0.0878883,1.34931
0.0881057,1.34955
0.088323,1.34978
0.0885404,1.35002
0.0887577,1.35025
0.0889751,1.35049
0.0891924,1.35072
0.0894098,1.35095
0.0896271,1.35119
0.0898444,1.35142
0.0900618,1.35166
0.0902791,1.35189
0.0904965,1.35213
0.0907138,1.35236
0.0909312,1.35259
0.0911485,1.35283
0.0913659,1.35306
0.0915832,1.3533
0.0918006,1.35353
0.0920179,1.35376
0.0922353,1.354
0.0924526,1.35423
0.09267,1.35447
0.0928873,1.3547
0.0931047,1.35494
0.093322,1.35517
0.0935394,1.3554
0.0937567,1.35564
0.0939741,1.35587
0.0941914,1.35611
0.0944088,1.35634
0.0946261,1.35658
0.0948435,1.35681
0.0950608,1.35704
0.0952782,1.35728
0.0954955,1.35751
0.0957129,1.35775
0.0959302,1.35798
0.0961476,1.35821
0.0963649,1.35845
0.0965823,1.35868
0.0967996,1.35892
0.097017,1.35915
0.0972343,1.35939
0.0974517,1.35962
0.097669,1.35985
0.0978864,1.36009
0.0981037,1.36032
0.0983211,1.36056
0.0985384,1.36079
0.0987558,1.36102
0.0989731,1.36126
0.0991905,1.36149
0.0994078,1.36173
0.0996252,1.36196
0.0998425,1.3622
0.10006,1.36243
